Date,Start Time,End Time,Activity,Category,,Timestamp
"Tuesday, 18 May 2021",18:35,19:30,tea and terrace,Meditation,,
"Tuesday, 18 May 2021",19:30,19:45,Docker compose,Study,,
"Tuesday, 18 May 2021",19:45,22:05,Rajat,Phone Call,,
"Tuesday, 18 May 2021",22:05,22:37,Writing diary,Writing,,
"Tuesday, 18 May 2021",22:37,23:00,Lallantop - wuhan,Leisure,,
"Tuesday, 18 May 2021",23:00,23:59,Sleep,Sleep,,
"Wednesday, 19 May 2021",0:00,7:00,Sleep,Sleep,,
"Wednesday, 19 May 2021",7:00,7:30,Fresh.,Extra,,
"Wednesday, 19 May 2021",7:30,8:00,milk,Outside Task,,
"Wednesday, 19 May 2021",8:00,8:45,grocery,Outside Task,,
"Wednesday, 19 May 2021",8:45,9:00,Writing diary,Writing,,
"Wednesday, 19 May 2021",9:00,10:30,oil,Outside Task,,
"Wednesday, 19 May 2021",10:30,11:00,Docker compose,Study,,
"Wednesday, 19 May 2021",11:00,12:00,shubh bro,Phone Call,,
"Wednesday, 19 May 2021",12:00,12:30,bank,Outside Task,,
"Wednesday, 19 May 2021",12:30,13:45,Monu,Friends,,
"Wednesday, 19 May 2021",13:45,14:15,Lunch,Eating,,
"Wednesday, 19 May 2021",13:34,14:20,movie,Leisure,,
"Wednesday, 19 May 2021",14:20,15:42,Writing about passion and ukulele,Writing,,
"Wednesday, 19 May 2021",15:40,15:46,Time tracker,Time Tracker,,
"Wednesday, 19 May 2021",15:46,18:23,Docker compose - finally basic of docker is complete,Study,,
"Wednesday, 19 May 2021",18:23,18:50,Playing ukulele,Music,,
"Wednesday, 19 May 2021",18:50,19:10,dinner ,Eating,,
"Wednesday, 19 May 2021",18:50,20:15,Balika badhu - movie,Leisure,,
"Wednesday, 19 May 2021",20:15,20:51,Youtube - lallantop,Information,,
"Wednesday, 19 May 2021",20:40,20:51,Linkedin,Writing,,
"Wednesday, 19 May 2021",20:51,22:30,Writing - why job career,Writing,,
"Wednesday, 19 May 2021",22:30,23:30,Nidhi call +,Phone Call,,
"Wednesday, 19 May 2021",23:30,23:59,C++ problem ,Coding,,
"Thursday, 20 May 2021",0:00,2:18,Tripathi call,Phone Call,,
"Thursday, 20 May 2021",2:18,3:00,COuldn't sleep,Compulsive,,
"Thursday, 20 May 2021",3:00,10:30,Sleep,Sleep,,
"Thursday, 20 May 2021",10:30,11:05,Oil,Outside Task,,
"Thursday, 20 May 2021",11:05,12:01,Writing crisis,Writing,,
"Thursday, 20 May 2021",12:01,12:30,lUNCH,Eating,,
"Thursday, 20 May 2021",12:30,14:28,Writing - Engineering,Writing,,
"Thursday, 20 May 2021",14:28,15:00,Engineering - Codding index,Writing,,
"Thursday, 20 May 2021",15:00,16:45,Sleep,Sleep,,
"Thursday, 20 May 2021",16:45,17:07,Chay + Biscuit,Eating,,
"Thursday, 20 May 2021",17:07,18:15,Skill- tracker - passion why?,Writing,,
"Thursday, 20 May 2021",18:15,19:30,Out,Friends,,
"Thursday, 20 May 2021",19:30,20:00,Writing - Engineering,Writing,,
"Thursday, 20 May 2021",20:00,20:30,dinner,Eating,,
"Thursday, 20 May 2021",20:00,21:45,"Writing - Engineering, skills, etc.",Writing,,
"Thursday, 20 May 2021",20:00,21:45,"Writing - Engineering, skills, etc.",Read,,
"Thursday, 20 May 2021",21:46,23:00,Anne frank,Read,,
"Thursday, 20 May 2021",23:00,23:30,Masturbate,Masturbate,,
"Thursday, 20 May 2021",23:30,23:59,angrezi medium,Leisure,,
"Friday, 21 May 2021",0:00,1:00,angrezi medium,Leisure,,
"Friday, 21 May 2021",1:00,6:00,Sleep,Sleep,,
"Friday, 21 May 2021",6:00,7:00,milk + oil + extra,Outside Task,,
"Friday, 21 May 2021",7:00,9:45,Sleep,Sleep,,
"Friday, 21 May 2021",9:45,10:16,oil,Outside Task,,
"Friday, 21 May 2021",10:16,10:35,Pohe + milk,Eating,,
"Friday, 21 May 2021",10:35,11:22,Writing - Brain fuse,Compulsive,,
"Friday, 21 May 2021",11:22,13:00,angrezi medium,Leisure,,
"Friday, 21 May 2021",13:00,13:19,Nothing,Extra,,
"Friday, 21 May 2021",13:19,17:20,Coding = cses,Coding,,
"Friday, 21 May 2021",17:20,17:34,Lay down,Nap,,
"Friday, 21 May 2021",17:34,17:56,Writing - memoir,Writing,,
"Friday, 21 May 2021",17:56,20:00,out,Friends,,
"Friday, 21 May 2021",20:00,21:16,Shubh bro,Phone Call,,
"Friday, 21 May 2021",21:16,23:00,Anee frank,Read,,
"Friday, 21 May 2021",23:00,23:30,Masturbate,Masturbate,,
"Friday, 21 May 2021",23:30,23:59,Youtube,Youtube,,
"Saturday, 22 May 2021",0:00,6:00,Sleep,Sleep,,
"Saturday, 22 May 2021",6:00,6:30,milk,Outside Task,,
"Saturday, 22 May 2021",6:30,9:30,Sleep,Sleep,,
"Saturday, 22 May 2021",9:30,10:00,fresh,Extra,,
"Saturday, 22 May 2021",10:00,10:30,grocerry,Outside Task,,
"Saturday, 22 May 2021",10:30,10:50,Chay + toast + fan,Eating,,
"Saturday, 22 May 2021",10:50,11:26,Oil tasks,Outside Task,,
"Saturday, 22 May 2021",11:27,12:30,Oil tasks,Outside Task,,
"Saturday, 22 May 2021",12:30,13:00,lunch,Eating,,
"Saturday, 22 May 2021",13:00,14:26,"installing ms calender on phone, can't sync calendar now",Inside Task,,
"Saturday, 22 May 2021",14:26,15:09,Oil tasks,Outside Task,,
"Saturday, 22 May 2021",15:11,17:12,Installed and set up django,Coding,,
"Saturday, 22 May 2021",17:12,18:00,Sleep,Sleep,,
"Saturday, 22 May 2021",18:00,20:00,out,Friends,,
"Saturday, 22 May 2021",20:00,20:26,Bath,Extra,,
"Saturday, 22 May 2021",20:26,20:53,OneNotes- notes,Writing,,
"Saturday, 22 May 2021",20:53,21:51,SHeet - > calendar,Information,,
"Saturday, 22 May 2021",21:52,22:50,Anne frank,Read,,
"Saturday, 22 May 2021",22:50,22:59,Ukulele,Ukulele,,
"Saturday, 22 May 2021",22:59,23:30,masturbate,Masturbate,,
"Saturday, 22 May 2021",23:30,23:59,Youtube - Thinking should I watch or not,Youtube,,
"Sunday, 23 May 2021",0:00,1:00,Youtube - Thinking should I watch or not,Youtube,,
"Sunday, 23 May 2021",1:00,1:15,toutube - sketching,Sketch,,
"Sunday, 23 May 2021",1:00,6:00,Sleep,Sleep,,
"Sunday, 23 May 2021",6:00,6:30,milk,Outside Task,,
"Sunday, 23 May 2021",6:30,7:00,grocerry,Outside Task,,
"Sunday, 23 May 2021",7:00,7:24,Time tracker,Time Tracker,,
"Sunday, 23 May 2021",7:24,9:00,Sleep,Sleep,,
"Sunday, 23 May 2021",9:00,11:03,Oil tasks,Outside Task,,
"Sunday, 23 May 2021",11:00,11:25,Memoir,Writing,,
"Sunday, 23 May 2021",11:25,13:00,SHeet - > calendar,Coding,,
"Sunday, 23 May 2021",13:00,13:30,lunch,Eating,,
"Sunday, 23 May 2021",13:00,13:30,sheldon,Leisure,,
"Sunday, 23 May 2021",13:30,15:30,SHeet - > calendar,Coding,,
"Sunday, 23 May 2021",15:30,16:00,Chay + toast + fan,Eating,,
"Sunday, 23 May 2021",16:00,17:00,SHeet - > calendar,Coding,,
"Sunday, 23 May 2021",17:00,17:30,brain fuse,Ukulele,,
"Sunday, 23 May 2021",17:30,18:00,Oil tasks,Outside Task,,
"Sunday, 23 May 2021",18:00,19:30,Monu rajat,Friends,,
"Sunday, 23 May 2021",18:00,19:30,chay + egg,Eating,,
"Sunday, 23 May 2021",20:30,21:00,Dinner - 1*roti + paneer,Eating,,
"Sunday, 23 May 2021",19:30,23:44,SHeet - > calendar,Coding,,
"Sunday, 23 May 2021",23:50,23:59,Memoir,Writing,,
"Monday, 24 May 2021",0:00,1:00,Tried sleeping,Compulsive,,
"Monday, 24 May 2021",1:00,6:00,Sleep,Sleep,,
"Monday, 24 May 2021",6:00,6:30,Milk,Outside Task,,
"Monday, 24 May 2021",6:30,7:00,Freshup up,Extra,,
"Monday, 24 May 2021",7:00,10:00,Sleep,Sleep,,
"Monday, 24 May 2021",10:00,10:30,Bill info,Inside Task,,
"Monday, 24 May 2021",10:30,11:00,Chay + toast + fan,Eating,,
"Monday, 24 May 2021",11:00,11:33,electricity Bill ,Outside Task,,
"Monday, 24 May 2021",11:33,11:58,Ledgerbook,Expense,,
"Monday, 24 May 2021",11:58,12:48,Dark mode browser,Inside Task,,
"Monday, 24 May 2021",12:48,14:30,Made new calendar,Coding,,
"Monday, 24 May 2021",14:20,14:30,Policiy bazar call,Phone Call,,
"Monday, 24 May 2021",14:30,18:00,Anne frank,Read,,
"Monday, 24 May 2021",18:00,20:10,"Monu rajat - chay, egg, trippling",Friends,,
"Monday, 24 May 2021",18:00,20:10,"Monu rajat - chay, egg, trippling",Eating,,
"Monday, 24 May 2021",20:10,20:40,Upasana di,Phone Call,,
"Monday, 24 May 2021",20:40,21:00,Dinner - paneer +  roti,Eating,,
"Monday, 24 May 2021",20:40,21:10,Sheldon,Leisure,,
"Monday, 24 May 2021",21:10,23:00,"Writing - blackout, lying down in balcony",Writing,,
"Monday, 24 May 2021",23:00,23:30,masturbation,Masturbate,,
"Monday, 24 May 2021",23:30,23:59,Thinking,Compulsive,,
"Tuesday, 25 May 2021",0:00,0:30,"Thoughts of should I read the book, that I want to read",Compulsive,,
"Tuesday, 25 May 2021",0:30,6:20,sleep,Sleep,,
"Tuesday, 25 May 2021",6:20,6:50,Milk,Outside Task,,
"Tuesday, 25 May 2021",6:50,8:00,Sleep,Sleep,,
"Tuesday, 25 May 2021",8:00,8:15,oil,Outside Task,,
"Tuesday, 25 May 2021",8:15,8:45,"Freshup up, brush, bath, etc",Extra,,
"Tuesday, 25 May 2021",8:45,8:54,time tracker ,Time Tracker,,
"Tuesday, 25 May 2021",9:00,11:43,Writing memoir - why I write/note and work for their APIs and automation?,Writing,,
"Tuesday, 25 May 2021",11:44,11:51,To-do,Writing,,
"Tuesday, 25 May 2021",11:51,12:40,Django,Study,,
"Tuesday, 25 May 2021",12:40,13:10,sheldon,Leisure,,
"Tuesday, 25 May 2021",12:40,13:10,Lunch - 1.5 roti + daal + chawal,Eating,,
"Tuesday, 25 May 2021",13:10,14:18,Django,Study,,
"Tuesday, 25 May 2021",14:18,16:00,Anne frank finished,Read,,
"Tuesday, 25 May 2021",16:00,16:50,Sleep,Sleep,,
"Tuesday, 25 May 2021",16:50,17:18,Chay + fan,Eating,,
"Tuesday, 25 May 2021",17:19,17:30,Writing memoir,Writing,,
"Tuesday, 25 May 2021",17:30,19:40,"monu, rajat, car ride through shahajua thok, monu and i to loria",Friends,,
"Tuesday, 25 May 2021",17:30,19:40,egg and juice,Eating,,
"Tuesday, 25 May 2021",19:40,20:10,Writing memoir,Writing,,
"Tuesday, 25 May 2021",20:10,20:36,Dinner - 2*paratha + chole + bhindi + mango,Eating,,
"Tuesday, 25 May 2021",20:10,20:36,Solo - prime,Leisure,,
"Tuesday, 25 May 2021",20:36,21:16,Writing memoir,Writing,,
"Tuesday, 25 May 2021",21:16,21:42,Searching for books,Compulsive,,
"Tuesday, 25 May 2021",21:42,22:00,Solo - prime,Leisure,,
"Tuesday, 25 May 2021",22:00,23:30,Thinking ans writing,Compulsive,,
"Tuesday, 25 May 2021",23:30,23:59,masturbate,Masturbate,,
"Wednesday, 26 May 2021",0:00,0:30,Youtube - sketching,Sketch,,
"Wednesday, 26 May 2021",0:30,6:00,Sleep,Sleep,,
"Wednesday, 26 May 2021",6:00,6:30,milk,Outside Task,,
"Wednesday, 26 May 2021",6:30,9:00,sleep,Sleep,,
"Wednesday, 26 May 2021",9:00,9:30,Freshen up,Extra,,
"Wednesday, 26 May 2021",9:30,13:00,Django,Study,,
"Wednesday, 26 May 2021",13:00,13:30,Lunch,Eating,,
"Wednesday, 26 May 2021",13:00,13:30,Sheldon,Leisure,,
"Wednesday, 26 May 2021",13:30,16:00,Django,Study,,
"Wednesday, 26 May 2021",16:00,17:00,Umesh call,Office call,,
"Wednesday, 26 May 2021",17:00,18:30,Django,Study,,
"Wednesday, 26 May 2021",18:30,20:00,"monu, rajat, bike, monu's home - kachori",Friends,,
"Wednesday, 26 May 2021",20:00,21:30,Django,Study,,
"Wednesday, 26 May 2021",21:30,22:30,Shubh call,Phone Call,,
"Wednesday, 26 May 2021",22:30,23:00,Vibhu call,Phone Call,,
"Wednesday, 26 May 2021",23:00,23:30,"Writing about engineering, tired",Writing,,
"Wednesday, 26 May 2021",23:30,23:59,Instagram,Social Media,,
"Thursday, 27 May 2021",0:00,6:00,Sleep,Sleep,,
"Thursday, 27 May 2021",6:00,6:30,milk,Outside Task,,
"Thursday, 27 May 2021",6:30,7:00,Thinking about career,Thinking,,
"Thursday, 27 May 2021",7:00,9:00,sleep,Sleep,,
"Thursday, 27 May 2021",9:00,9:30,Freshen,Extra,,
"Thursday, 27 May 2021",9:30,10:15,Thinking about career,Writing,,
"Thursday, 27 May 2021",10:15,11:00,Grocery,Outside Task,,
"Thursday, 27 May 2021",11:00,13:30,Thinking about career,Writing,,
"Thursday, 27 May 2021",13:30,14:00,oil,Outside Task,,
"Thursday, 27 May 2021",14:00,14:20,Thinking about career,Writing,,
"Thursday, 27 May 2021",14:20,14:50,Lunch - 2* roti + Paneer,Eating,,
"Thursday, 27 May 2021",14:20,14:50,Sheldon,Leisure,,
"Thursday, 27 May 2021",14:54,17:16,Django,Study,,
"Thursday, 27 May 2021",17:16,17:25,3000 stiches,Read,,
"Thursday, 27 May 2021",17:25,18:00,Don't rember,Compulsive,,
"Thursday, 27 May 2021",18:00,21:00,"Out - at lala's mill with monu, juice, egg, talk with rajat ",Friends,,
"Thursday, 27 May 2021",18:00,21:00,juice + 1 egg,Eating,,
"Thursday, 27 May 2021",21:00,21:20,DInner - chole + 1*roti,Eating,,
"Thursday, 27 May 2021",21:20,21:56,Memoir and time tracker,Writing,,
"Thursday, 27 May 2021",21:56,23:00,freedom from known,Read,,
"Thursday, 27 May 2021",23:00,23:30,instagram and that forrest app game shared by manya,Social Media,,
"Thursday, 27 May 2021",23:30,23:59,instagram,Social Media,,
"Friday, 28 May 2021",0:00,0:40,masturbate,Masturbate,,
"Friday, 28 May 2021",0:40,1:00,youtube sketching videos,Sketch,,
"Friday, 28 May 2021",1:00,6:00,sleep,Sleep,,
"Friday, 28 May 2021",6:00,6:30,milk,Outside Task,,
"Friday, 28 May 2021",6:30,7:00,table rearrange,Inside Task,,
"Friday, 28 May 2021",7:00,7:30,hair cut,Outside Task,,
"Friday, 28 May 2021",7:30,8:00,bath,Extra,,
"Friday, 28 May 2021",8:00,8:30,groceery,Outside Task,,
"Friday, 28 May 2021",8:30,8:40,breakfast - milk + petiz,Eating,,
"Friday, 28 May 2021",8:40,9:00,Oil + that blabber,Outside Task,,
"Friday, 28 May 2021",9:00,9:34,Memoir + time tracker,Writing,,
"Friday, 28 May 2021",9:34,9:53,code formatted - engineering book,Writing,,
"Friday, 28 May 2021",9:53,12:00,Sleep,Sleep,,
"Friday, 28 May 2021",12:00,13:00,freedom from known,Read,,
"Friday, 28 May 2021",13:00,13:30,Lunch - 2*roti + paneer,Eating,,
"Friday, 28 May 2021",13:00,13:30,Sheldon,Leisure,,
"Friday, 28 May 2021",13:30,16:30,vaccination,Outside Task,,
"Friday, 28 May 2021",16:30,18:00,Instagram,Social Media,,
"Friday, 28 May 2021",18:00,20:00,"Out, walk with monu and rajat",Friends,,
"Friday, 28 May 2021",20:00,20:50,Writing about dating,Writing,,
"Friday, 28 May 2021",20:50,21:00,Talk with papa,Family,,
"Friday, 28 May 2021",21:00,21:20,Writing about dating and time trakcer,Writing,,
"Friday, 28 May 2021",21:22,22:40,"Instagram, whatsapp",Social Media,,
"Friday, 28 May 2021",22:40,23:10,Sheldon,Leisure,,
"Friday, 28 May 2021",23:10,23:15,Instagram,Social Media,,
"Friday, 28 May 2021",23:15,23:59,Sleep,Sleep,,
"Saturday, 29 May 2021",0:00,6:30,sleep,Sleep,,
"Saturday, 29 May 2021",6:30,7:00,milk,Outside Task,,
"Saturday, 29 May 2021",7:00,8:45,sleep,Sleep,,
"Saturday, 29 May 2021",8:46,8:56,Rohit call,Phone Call,,
"Saturday, 29 May 2021",8:56,9:00,Monu call,Phone Call,,
"Saturday, 29 May 2021",9:00,9:15,chay + fan,Eating,,
"Saturday, 29 May 2021",9:15,10:15,Writing and Time tracker,Writing,,
"Saturday, 29 May 2021",10:15,11:00,grocery,Outside Task,,
"Saturday, 29 May 2021",11:00,11:30,Instagra,Social Media,,
"Saturday, 29 May 2021",11:30,11:40,lunch,Eating,,
"Saturday, 29 May 2021",11:40,12:00,mom conversation,Family,,
"Saturday, 29 May 2021",12:00,12:51,Writing about money,Writing,,
"Saturday, 29 May 2021",12:51,16:30,Bholi's home,Outside Task,,
"Saturday, 29 May 2021",16:30,20:00,Rajat's home,Friends,,
"Saturday, 29 May 2021",20:00,20:30,Writing about trying to be alone,Writing,,
"Saturday, 29 May 2021",20:30,21:00,3000 stiches,Read,,
"Saturday, 29 May 2021",21:00,22:00,Friends reunion,Leisure,,
"Saturday, 29 May 2021",22:00,23:00,"Writing things, felt aware",Writing,,
"Saturday, 29 May 2021",23:00,23:59,Instagram,Social Media,,
"Sunday, 30 May 2021",0:00,0:30,masturbate,Masturbate,,
"Sunday, 30 May 2021",0:30,0:45,Listening to JK,Youtube,,
"Sunday, 30 May 2021",0:45,6:00,Sleep,Sleep,,
"Sunday, 30 May 2021",6:00,6:30,milk,Outside Task,,
"Sunday, 30 May 2021",6:30,7:00,freshen up,Extra,,
"Sunday, 30 May 2021",7:00,10:40,Sleep,Sleep,,
"Sunday, 30 May 2021",10:40,11:00,Fan order ,Outside Task,,
"Sunday, 30 May 2021",11:00,11:40,Music and meditation,Meditation,,
"Sunday, 30 May 2021",11:40,13:00,Fan fitting,Inside Task,,
"Sunday, 30 May 2021",13:00,13:30,Sheldon,Leisure,,
"Sunday, 30 May 2021",13:00,13:30,lunch - daal chawal,Eating,,
"Sunday, 30 May 2021",13:30,13:50,Nothing,Nothing,,
"Sunday, 30 May 2021",13:50,14:08,Writing and time tracker,Time Tracker,,
"Sunday, 30 May 2021",14:08,14:30,Writing,Writing,,
"Sunday, 30 May 2021",14:30,15:00,Mathematics video youtube,Information,,
"Sunday, 30 May 2021",15:00,17:00,Sleep,Sleep,,
"Sunday, 30 May 2021",14:08,14:30,Writing,Writing,,
"Sunday, 30 May 2021",14:30,15:00,Mathematics video youtube,Information,,
"Sunday, 30 May 2021",15:00,17:00,Sleep,Sleep,,
"Sunday, 30 May 2021",17:00,18:00,sleep,Sleep,,
"Sunday, 30 May 2021",18:00,20:00,out,Friends,,
"Sunday, 30 May 2021",18:00,20:00,"pestry, namkeen, chay",Eating,,
"Sunday, 30 May 2021",20:00,20:30,Idli sambhar,Eating,,
"Sunday, 30 May 2021",20:00,20:30,sheldon,Leisure,,
"Sunday, 30 May 2021",20:30,22:00,writing meditative thoughts,Writing,,
"Sunday, 30 May 2021",20:30,23:00,"Listening to rain, and feeling breeze",Meditation,,
"Sunday, 30 May 2021",22:00,23:00,Reading - Sudha murty - beating boys,Read,,
"Sunday, 30 May 2021",23:00,23:30,Instagram- karishma chat,Text Chat,,
"Sunday, 30 May 2021",23:30,23:59,Instagram,Social Media,,
"Monday, 31 May 2021",0:00,0:30,Masturbate,Masturbate,,
"Monday, 31 May 2021",0:30,1:30,Origins - money,Information,,
"Monday, 31 May 2021",1:30,2:00,Basic research,Information,,
"Monday, 31 May 2021",2:00,6:00,Sleep,Sleep,,
"Monday, 31 May 2021",6:00,6:30,Milk,Outside Task,,
"Monday, 31 May 2021",6:30,7:00,sitting,Nothing,,
"Monday, 31 May 2021",7:00,8:30,"Bathing,etc",Extra,,
"Monday, 31 May 2021",8:30,10:00,Writing,Writing,,
"Monday, 31 May 2021",10:00,12:34,Working on time tracker,Coding,,
"Monday, 31 May 2021",12:15,12:30,lUNCH - idli sambhar,Eating,,
"Monday, 31 May 2021",12:34,16:25,Coding - cses,Coding,,
"Monday, 31 May 2021",16:25,17:30,Box sort,Inside Task,,
"Monday, 31 May 2021",17:30,20:00,Out,Friends,,
"Monday, 31 May 2021",20:00,20:10,Writing - about influence,Writing,,
"Monday, 31 May 2021",20:10,20:55,Rohit call,Phone Call,,
"Monday, 31 May 2021",20:55,21:30,Sheldon,Leisure,,
"Monday, 31 May 2021",20:55,21:30,dinner - 1.5* roti + aloo sabji,Eating,,
"Monday, 31 May 2021",21:40,21:50,Meditation,Meditation,,
"Monday, 31 May 2021",21:50,22:56,Writing - about influence,Writing,,
"Monday, 31 May 2021",22:56,23:15,the room on the roof,Read,,
"Monday, 31 May 2021",23:15,23:59,Instagram,Social Media,,
"Tuesday, 1 June 2021",0:00,0:30,masturbate,Masturbate,,
"Tuesday, 1 June 2021",0:30,1:00,instagram,Social Media,,
"Tuesday, 1 June 2021",1:00,1:30,success = luck vs math,Youtube,,
"Tuesday, 1 June 2021",1:30,6:00,sleep,Sleep,,
"Tuesday, 1 June 2021",6:00,6:30,milk,Outside Task,,
"Tuesday, 1 June 2021",6:30,7:00,freshen up,Extra,,
"Tuesday, 1 June 2021",7:00,8:00,writing about waste and neem,Writing,,
"Tuesday, 1 June 2021",8:00,9:00,Grocerry,Outside Task,,
"Tuesday, 1 June 2021",9:00,9:20,bath,Extra,,
"Tuesday, 1 June 2021",9:20,9:40,milk + toast + fan,Eating,,
"Tuesday, 1 June 2021",9:30,10:05,Writing memoir,Writing,,
"Tuesday, 1 June 2021",10:05,10:30,instagram,Social Media,,
"Tuesday, 1 June 2021",10:05,11:00,Freedom from known,Read,,
"Tuesday, 1 June 2021",11:00,12:30,oil mill,Outside Task,,
"Tuesday, 1 June 2021",12:30,13:00,instagram,Social Media,,
"Tuesday, 1 June 2021",13:00,13:30,sheldon,Leisure,,
"Tuesday, 1 June 2021",13:00,13:30,4*poodi + bhindi + namkeen,Eating,,
"Tuesday, 1 June 2021",13:30,14:30,Freedom from known,Read,,
"Tuesday, 1 June 2021",14:30,15:00,Youtube,Youtube,,
"Tuesday, 1 June 2021",15:00,16:30,Sleep,Sleep,,
"Tuesday, 1 June 2021",16:30,17:00,Chay + toast + fan,Eating,,
"Tuesday, 1 June 2021",17:00,18:30,Sleep,Sleep,,
"Tuesday, 1 June 2021",18:30,20:00,"out - incecream with lala, rajat's ignitor repair",Friends,,
"Tuesday, 1 June 2021",20:00,21:22,Writing some stuff,Writing,,
"Tuesday, 1 June 2021",21:22,22:00,Food for thoughts - Sudha murty,Read,,
"Tuesday, 1 June 2021",22:00,22:30,masturbate,Masturbate,,
"Tuesday, 1 June 2021",22:30,23:30,Origins - art and writing,Information,,
"Tuesday, 1 June 2021",23:30,23:59,Sleep,Sleep,,
"Wednesday, 2 June 2021",0:00,6:00,Sleep,Sleep,,
"Wednesday, 2 June 2021",6:00,6:30,milk,Outside Task,,
"Wednesday, 2 June 2021",6:30,7:00,Freshen up + made tea,Extra,,
"Wednesday, 2 June 2021",7:00,10:00,Sleep,Sleep,,
"Wednesday, 2 June 2021",10:00,10:30,Chay + fan,Eating,,
"Wednesday, 2 June 2021",10:30,11:45,"papa - discussing about dl, loan",Family,,
"Wednesday, 2 June 2021",11:45,12:25,"Ledger, timetracker, memoir",Writing,,
"Wednesday, 2 June 2021",12:25,13:00,"lunch - sprouts, popcorn",Eating,,
"Wednesday, 2 June 2021",12:25,13:00,sheldon,Leisure,,
"Wednesday, 2 June 2021",13:00,15:30,Coding handbook,Coding,,
"Wednesday, 2 June 2021",15:30,16:00,Chay + fan,Eating,,
"Wednesday, 2 June 2021",16:00,17:00,Coding handbook,Coding,,
"Wednesday, 2 June 2021",17:00,18:00,Instagram,Social Media,,
"Wednesday, 2 June 2021",18:00,20:00,"Monu, rajat, rohit, nikhil, @ colony",Friends,,
"Wednesday, 2 June 2021",20:00,21:18,Writing,Writing,,
"Wednesday, 2 June 2021",21:00,21:18,Chawal,Eating,,
"Wednesday, 2 June 2021",21:19,22:00,"book - sudha murty - cattle class, 3 fist full water",Read,,
"Wednesday, 2 June 2021",22:00,22:30,Instagram,Social Media,,
"Wednesday, 2 June 2021",22:30,23:00,Masturbate,Masturbate,,
"Wednesday, 2 June 2021",23:00,23:30,origin - communication,Information,,
"Wednesday, 2 June 2021",23:30,23:59,Youtube - rover,Youtube,,
"Thursday, 3 June 2021",0:00,1:00,Instagram,Social Media,,
"Thursday, 3 June 2021",1:00,6:00,Sleep,Sleep,,
"Thursday, 3 June 2021",6:00,6:30,milk,Outside Task,,
"Thursday, 3 June 2021",6:30,7:00,chay,Eating,,
"Thursday, 3 June 2021",7:00,8:30,writing,Writing,,
"Thursday, 3 June 2021",8:30,9:00,,Nothing,,
"Thursday, 3 June 2021",9:00,10:00,Grocery,Outside Task,,
"Thursday, 3 June 2021",10:00,10:30,bath,Extra,,
"Thursday, 3 June 2021",10:30,11:00,breakfast - sooji appe,Eating,,
"Thursday, 3 June 2021",10:30,11:00,time tracker,Time Tracker,,
"Thursday, 3 June 2021",11:00,12:00,GMC Meet,Office call,,
"Thursday, 3 June 2021",12:00,13:00,Writing,Writing,,
"Thursday, 3 June 2021",13:00,13:30,lunch - 2 roti + torai,Eating,,
"Thursday, 3 June 2021",13:00,13:30,Sheldon,Leisure,,
"Thursday, 3 June 2021",13:30,14:00,Goodreads,Information,,
"Thursday, 3 June 2021",14:00,15:00,Instagram + nothing,Social Media,,
"Thursday, 3 June 2021",15:00,16:30,Sleep,Sleep,,
"Thursday, 3 June 2021",16:30,17:00,chay,Eating,,
"Thursday, 3 June 2021",17:00,18:00,Writing in notebook,Writing,,
"Thursday, 3 June 2021",18:00,20:00,monu,Friends,,
"Thursday, 3 June 2021",20:00,20:30,Nothing,Nothing,,
"Thursday, 3 June 2021",20:30,20:58,Dinner - 1.5 roti + bhindi,Eating,,
"Thursday, 3 June 2021",20:30,20:58,sheldon,Leisure,,
"Thursday, 3 June 2021",20:58,21:47,Tree api explore,Study,,
"Thursday, 3 June 2021",21:47,22:00,Instagram,Social Media,,
"Thursday, 3 June 2021",22:00,22:30,Masturbate,Masturbate,,
"Thursday, 3 June 2021",22:30,23:30,Origin - wars,Information,,
"Thursday, 3 June 2021",23:30,23:59,Instgram,Social Media,,
"Friday, 4 June 2021",0:00,0:30,Instagram,Social Media,,
"Friday, 4 June 2021",0:30,1:00,Writing about job,Writing,,
"Friday, 4 June 2021",1:00,6:00,sleep,Sleep,,
"Friday, 4 June 2021",6:00,6:30,Milk,Outside Task,,
"Friday, 4 June 2021",6:30,7:00,Freshen up,Extra,,
"Friday, 4 June 2021",7:00,10:00,Sleep,Sleep,,
"Friday, 4 June 2021",10:00,10:30,Chay,Eating,,
"Friday, 4 June 2021",10:30,11:09,Abhinav call,Phone Call,,
"Friday, 4 June 2021",11:09,11:30,Writing about job,Writing,,
"Friday, 4 June 2021",11:30,12:25,Oil,Outside Task,,
"Friday, 4 June 2021",12:25,13:30,Lunch,Eating,,
"Friday, 4 June 2021",12:25,13:30,Sheldon,Leisure,,
"Friday, 4 June 2021",13:30,15:30,Coding - leetcode - array,Coding,,
"Friday, 4 June 2021",15:30,17:00,Youtube - imposter syndrome,Information,,
"Friday, 4 June 2021",16:30,17:00,Chay+ fan + toast,Eating,,
"Friday, 4 June 2021",16:00,16:30,Oil,Outside Task,,
"Friday, 4 June 2021",17:00,17:45,Lie down,Sleep,,
"Friday, 4 June 2021",17:45,18:00,water,Outside Task,,
"Friday, 4 June 2021",18:00,20:00,"monu, rajat, juice",Friends,,
"Friday, 4 June 2021",20:00,20:30,dinner - Paneer bhurji + 2 paratha,Eating,,
"Friday, 4 June 2021",20:00,20:30,Sheldon,Leisure,,
